Wavelength (nm),POM,POM.01,POM.02,POM.03,POM.04,POM.05,POM.06,POM.07,POM.08,POM.09,POM.10,POM.11,POM.12,POM.13,POM.14,POM.15,PETG,PETG.01,PETG.02,PETG.03,PETG.04,PETG.05,PETG.06,PETG.07,PETG.08,PETG.09,PETG.10,PETG.11,PETG.12,PETG.13,PETG.14,PETG.15,PETG.16,PETG.17,PETG.18,PETG.19,PETG.20,PETG.21,PETG.22,PETG.23,PETG.24,PETG.25,PET,PET.01,PET.02,PET.03,PET.04,PET.05,PET.06,PET.07,PET.08,PET.09,PMMA,PMMA.01,PMMA.02,PMMA.03,PMMA.04,PMMA.05,PMMA.06,PMMA.07,PMMA.08,PMMA.09,PMMA.10,PMMA.11,PMMA.12,PMMA.13,PMMA.14,PMMA.15,PMMA.16,PMMA.17,PMMA.18,PMMA.19,PMMA.20,PMMA.21,PMMA.22,PMMA.23,PMMA.24,PMMA.25,PMMA.26,PMMA.27,PVC,PVC.01,PVC.02,PVC.03,PVC.04,PVC.05,PVC.06,PVC.07,PVC.08,PVC.09,PVC.10,PVC.11,PVC.12,PVC.13,PVC.14,PVC.15,PVC.16,PVC.17,PVC.18,PVC.19,PVC.20,PVC.21,PVC.22,PVC.23,PVC.24,PVC.25,PVC.26,HDPE,HDPE.01,HDPE.02,HDPE.03,HDPE.04,HDPE.05,HDPE.06,HDPE.07,HDPE.08,HDPE.09,HDPE.10,HDPE.11,HDPE.12,HDPE.13,HDPE.14,HDPE.15,HDPE.16,HDPE.17,HDPE.18,HDPE.19,HDPE.20,HDPE.21,HDPE.22,HDPE.23,LDPE,LDPE.01,LDPE.02,LDPE.03,LDPE.04,LDPE.05,PP,PP.01,PP.02,PP.03,PP.04,PP.05,PP.06,PP.07,PP.08,PP.09,PP.10,PP.11,PP.12,PP.13,PP.14,PP.15,PP.16,PP.17,PP.18,PP.19,PP.20,PP.21,PP.22,PP.23,PP.24,PP.25,PP.26,PP.27,PP.28,PP.29,PP.30,PP.31,PP.32,PP.33,PP.34,PA66,PA66.01,PA66.02,PA66.03,PA66.04,PA66.05,PA6,PA6.01,PA6.02,PA6.03,PA6.04,PA6.05,PA6.06,PA6.07,PA6.08,PA6.09,PA6.10,PA6.11,PA6.12,PA6.13,PA6.14,PA6.15,PA6.16,PA66.06,PA66.07,PA66.08,PA66.09,PA66.10,PS,PS.01,PS.02,PS.03,PS.04,PS.05,PS.06,PS.07,PS.08,PS.09,PS.10,PS.11,PS.12,PS.13,PS.14,PS.15,PS.16,PS.17,PS.18,PS.19,PS.20,PET.10,PET.11,PET.12,PET.13,PET.14,PET.15,PET.16,PET.17,PET.18,PET.19,PET.20,PET.21,PET.22,PET.23,PET.24,PET.25,PET.26,PET.27,PET.28,PET.29,PET.30,PET.31,PET.32,PET.33,PET.34,PET.35,PET.36,PLA,PLA.01,PLA.02,PLA.03,PLA.04,PLA.05,PLA.06,PLA.07,PLA.08,PLA.09,PLA.10,PLA.11,PLA.12,PLA.13,PLA.14,PLA.15,PLA.16,PLA.17,PLA.18,PLA.19,PLA.20,PLA.21,TPU,TPU.01,TPU.02,TPU.03,TPU.04,TPU.05,TPU.06,TPU.07,TPU.08,TPU.09,TPU.10,TPU.11,TPU.12,TPU.13,TPU.14,ABS,ABS.01,ABS.02,ABS.03,ABS.04,ABS.05,ABS.06,ABS.07,ABS.08,ABS.09,ABS.10,ABS.11,ABS.12,ABS.13,ABS.14,ABS.15,PC,PC.01,PC.02,PC.03,PC.04,PC.05,PC.06,PC.07,PC.08,PC.09,PC.10,PC.11,PC.12,PC.13,PC.14,PC.15,PC.16,PC.17,PC.18,PC.19,PC.20,PC.21,PC.22,PC.23,PC.24,PC.25,PC.26,PC.27,PC.28,PC.29,PC.30,PC.31,PC.32
1581.496062992126,60513,51017,59552,60212,60304,59952,60458,60079,60610,60301,60114,60024,60533,60177,60583,59183,64924,64936,64936,64940,64930,64030,64006,64258,64021,63996,64921,64960,64960,64929,64935,64226,63805,64364,64215,64217,64916,64922,64928,64897,64914,64919,60984,64354,64495,64053,64485,63944,64176,64067,63966,64192,64504,63672,60773,63509,64468,64770,64070,64217,65416,65152,64800,64886,63808,62896,63430,64096,63073,64126,63671,63559,62695,55135,62238,61013,62423,61896,62388,60311,63721,65189,65535,65535,65535,50866,51391,50133,50153,50135,59495,59323,57357,59367,58779,59205,57758,60087,60736,62012,60177,61054,60607,60452,54893,60835,65535,57907,57091,57785,58312,57469,58522,58603,59268,58668,57789,48243,46117,47217,48427,48080,50255,59015,59065,59544,59062,60136,59016,60654,60714,61756,59819,60771,61129,60454,60702,48303,48322,49783,47582,45846,46241,48293,63307,63970,63652,63564,63529,62684,62022,65261,65323,65342,65368,65384,65338,65358,64479,64273,64250,63838,64384,64583,61329,61241,61523,62102,61895,60338,60787,61228,36544,37837,39844,40257,35280,41034,34332,36295,34294,35184,35582,35716,34131,35724,36240,36065,37776,35365,35132,33417,37137,37568,38638,41147,37960,41982,41538,45726,60817,62851,62767,62702,62924,62797,60530,60562,57564,60842,53696,65181,65211,65147,65240,65039,65475,65468,65423,65466,65485,63973,63764,51091,64398,63851,64017,64042,64121,64055,63112,64415,64331,64396,64445,63639,64369,50478,50010,50552,51459,54503,64870,64742,64606,64405,64622,64829,50853,50325,51917,50024,52121,65467,65426,65484,65493,65518,65469,65134,65117,65123,64806,64968,59289,55490,59532,58421,59001,57861,54694,58018,51884,58711,53609,57500,54531,58801,55831,55421,57290,51991,57305,53801,54546,65487,65093,64195,62692,64187,65284,63515,63909,64561,65086,64692,63824,64810,63407,65111,65231,65468,65473,65461,65462,65437,65468,65459,65466,65462,65467,65471,65463,65468,65442,65462,65459,65446,65440,65447,65495,65451,65413,65448,65436,65355,65438,65437,65439,65460,65456,65441,65456,65413
1584.6456692913387,61655,53278,60794,61379,61382,61167,61617,61275,61703,61401,61403,61201,61671,61352,61699,60506,65360,65366,65367,65369,65366,65018,65000,65167,65056,65086,65359,65382,65379,65364,65367,65121,64915,65226,65126,65169,65357,65359,65363,65349,65356,65361,61432,65051,65189,64656,65188,64574,64881,64731,64640,64871,65147,64557,62808,64547,65252,65325,64815,65058,65535,65520,65189,65249,64652,64153,64555,65024,64146,64890,64591,64619,64000,54251,63402,62525,63533,63712,63639,59334,63583,65117,65493,65498,65443,53589,53571,53129,53081,52640,60847,60512,58954,60779,60143,60698,58986,61124,61707,62847,61422,61840,61341,61196,56412,61513,65169,58856,58193,58745,59356,58664,59527,59505,59983,59909,58680,51236,48938,49892,50983,50836,53307,59202,60118,59667,59236,61097,59198,61568,61434,61803,60095,60899,61208,60621,60850,51416,51266,52576,50292,48628,49587,50737,64102,64692,64550,64605,64350,63595,63025,65523,65535,65535,65535,65535,65535,65535,65090,64959,64934,64646,65038,65184,62810,62768,62637,63224,63401,61952,62099,62710,39172,39811,42046,42703,38334,43730,36739,38268,36865,37651,37992,38171,36278,37947,38486,37862,39986,37660,37569,35378,39396,39847,40516,43292,40470,44176,43422,47576,60499,62340,62258,62204,62417,62307,61899,61332,59207,62044,55092,64738,64780,64677,64787,64495,65212,65205,65091,65176,65207,64598,64405,53298,65147,64451,64940,64957,65017,64961,63828,65145,65015,65139,65160,64317,65090,52567,52661,53462,53335,56668,65367,65299,65217,65178,65272,65394,53265,52850,54622,52376,54435,65535,65535,65535,65535,65535,65535,65414,65443,65485,65272,65394,60316,57462,60349,57734,59811,59164,56439,59367,53846,60006,55530,59015,56212,60091,57397,57106,58643,53805,58782,55603,56321,65535,65306,64708,63384,64722,65503,63933,64576,64830,65181,64827,64059,64991,63943,65285,65359,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
1587.7952755905512,62654,55351,61857,62409,62329,62190,62619,62322,62619,62352,62449,62205,62696,62388,62654,61572,65535,65535,65535,65535,65535,65501,65493,65535,65535,65535,65535,65535,65535,65535,65535,65535,65468,65535,65535,65535,65535,65535,65535,65535,65535,65535,61593,65397,65535,64935,65535,64884,65240,65059,64976,65193,65494,65176,64317,65215,65535,65535,65321,65483,65343,65535,65454,65486,65210,64985,65233,65493,64890,65354,65201,65258,64820,53181,64247,63720,64395,64817,64522,57587,63394,64978,65391,65399,65284,55517,55043,55366,55308,54465,61796,61238,60068,61763,61073,61717,59859,61767,62392,63369,62284,62388,61861,61728,57632,61940,64347,59552,59037,59491,60123,59450,60257,60169,60421,60769,59183,53509,51172,52020,52908,52925,55590,59404,61011,59820,59420,61722,59394,62123,61773,61884,60367,61043,61306,60795,61001,53861,53543,54643,52370,50910,52333,52565,64612,65179,65141,65245,64917,64120,63549,65535,65516,65504,65479,65495,65503,65478,65431,65370,65353,65178,65408,65485,63824,63784,63313,63887,64311,63047,62949,63714,41254,41324,43652,44543,40920,45782,38660,39742,38991,39676,39935,40121,38019,39737,40276,39247,41699,39423,39516,36981,41121,41604,41868,44836,42460,45802,44746,48724,60425,62018,61940,61895,62088,61997,62649,61853,60357,62681,56127,64241,64293,64156,64268,63890,64858,64862,64668,64783,64824,64892,64727,54789,65535,64727,65473,65481,65516,65481,64219,65530,65361,65535,65535,64656,65462,53994,54556,55597,54489,57949,65535,65535,65535,65535,65535,65535,54897,54661,56555,54055,55988,65437,65509,65422,65460,65469,65428,65532,65535,65535,65485,65535,60964,58832,60803,56880,60251,60018,57875,60416,55533,61007,57058,60241,57591,61088,58604,58306,59724,55366,59923,57098,57723,65385,65331,65001,63769,64953,65515,64146,64874,64939,65187,64847,64201,65053,64143,65305,65303,65383,65379,65390,65387,65410,65383,65397,65380,65399,65381,65380,65387,65382,65405,65387,65394,65406,65412,65404,65360,65399,65445,65403,65418,65491,65411,65412,65415,65392,65397,65407,65393,65435
1590.9448818897638,63521,57261,62782,63313,63170,63068,63483,63237,63396,63190,63307,63075,63596,63295,63474,62459,65404,65399,65397,65396,65396,65535,65535,65450,65533,65456,65405,65376,65381,65399,65396,65512,65535,65369,65513,65408,65406,65407,65401,65414,65408,65400,61407,65319,65458,64823,65453,64806,65181,64979,64900,65087,65535,65508,65237,65535,65387,65418,65535,65535,64844,65237,65535,65535,65498,65430,65532,65535,65340,65535,65509,65535,65276,51976,64835,64600,65010,65370,65094,55360,63168,64796,65259,65265,65092,56899,56123,57054,57059,55882,62456,61659,60839,62437,61711,62386,60514,62181,62869,63694,62863,62765,62229,62120,58662,62211,63275,60152,59783,60159,60759,60034,60850,60745,60780,61412,59546,55260,53044,53844,54465,54580,57309,59684,61807,60071,59679,62164,59671,62474,61942,62059,60689,61261,61485,61036,61214,55826,55366,56218,54053,52924,54635,54047,64898,65448,65451,65529,65267,64370,63735,65334,65297,65285,65239,65284,65281,65226,65535,65535,65535,65459,65535,65535,64468,64398,63690,64226,64766,63743,63464,64341,42911,42589,44858,45952,43113,47331,40215,40911,40783,41388,41552,41699,39506,41252,41773,40434,43092,40798,41100,38403,42481,43006,42912,45997,44077,47077,45752,49449,60715,62028,61954,61919,62082,62013,63034,62302,61226,63005,57061,63762,63818,63656,63761,63302,64494,64528,64254,64382,64433,64788,64656,55881,65494,64618,65535,65535,65535,65535,64206,65492,65294,65509,65489,64576,65407,55091,55958,57190,55275,58685,65362,65435,65508,65487,65418,65305,56040,56030,57978,55353,57084,65202,65385,65177,65278,65377,65172,65535,65433,65315,65535,65450,61476,59873,61152,55908,60597,60687,59087,61244,57025,61791,58312,61239,58757,61865,59570,59200,60616,56770,60816,58377,58876,65113,65300,65178,64022,65043,65455,64303,64985,65019,65208,64879,64375,65111,64234,65300,65223,64973,64965,64986,64979,65023,64974,65005,64963,65015,64968,64966,64980,64972,65013,64979,64996,65019,65032,65015,64932,65006,65101,65011,65045,65184,65029,65031,65039,64991,65001,65020,64990,65075
1594.0944881889764,64257,59023,63595,64092,63916,63828,64214,64025,64063,63929,64020,63834,64354,64075,64173,63228,64973,64968,64962,64960,64958,65208,65212,65034,65162,65000,64979,64915,64923,64967,64960,65135,65223,64847,65161,64922,64980,64984,64970,64996,64982,64967,60877,64818,64961,64323,64947,64337,64704,64491,64413,64560,65268,65535,65535,65531,64890,64997,65412,65256,64047,64663,65388,65354,65535,65535,65535,65212,65535,65448,65535,65514,65484,50694,65221,65178,65387,65535,65414,52950,62916,64591,65117,65114,64893,57986,57098,58409,58542,57137,62941,61934,61413,62917,62197,62835,61078,62515,63218,63931,63263,63040,62512,62439,59604,62417,62153,60778,60551,60858,61382,60594,61424,61351,61217,61979,59977,56691,54763,55573,55893,56023,58676,60080,62557,60457,60054,62558,60067,62765,62125,62360,61091,61586,61781,61374,61525,57496,56941,57531,55562,54865,56647,55426,65033,65535,65535,65535,65451,64468,63739,64979,64925,64924,64861,64932,64915,64831,65456,65506,65525,65535,65476,65401,64853,64734,63912,64386,64927,64172,63779,64708,44289,43799,45870,47109,44999,48538,41538,41968,42365,42917,42989,43048,40889,42640,43140,41621,44337,41943,42459,39805,43651,44225,43856,46996,45471,48209,46668,50017,61395,62419,62353,62326,62454,62406,63292,62809,61996,63244,58097,63321,63377,63204,63295,62762,64156,64241,63895,64017,64079,64289,64192,56866,65030,64128,65121,65117,65069,65121,63781,65028,64809,65061,65020,64075,64926,56151,57128,58476,56013,59202,64861,65014,65126,65085,64967,64782,56978,57214,59139,56536,58011,64846,65174,64812,64982,65283,64778,65449,65169,64865,65482,65187,62035,60814,61596,54864,61062,61374,60164,61937,58402,62444,59414,62080,59807,62505,60414,59961,61407,58110,61558,59534,59900,64773,65305,65315,64279,65118,65422,64510,65057,65149,65294,64996,64644,65229,64383,65345,65222,64297,64286,64315,64303,64366,64300,64350,64277,64371,64286,64286,64303,64296,64348,64306,64335,64366,64385,64359,64241,64347,64490,64352,64405,64604,64377,64382,64396,64324,64340,64363,64317,64445
1597.244094488189,64850,60631,64302,64731,64558,64480,64808,64676,64628,64566,64609,64484,64946,64715,64752,63916,64297,64295,64285,64283,64279,64629,64634,64413,64544,64325,64310,64210,64213,64294,64284,64506,64655,64103,64589,64219,64310,64322,64297,64335,64314,64293,60068,63974,64120,63508,64098,63540,63887,63670,63590,63695,64705,65247,65201,65225,64113,64292,64920,64685,62959,63840,64998,64928,65336,65346,65321,64609,65500,65111,65294,65258,65535,49386,65448,65480,65535,65455,65535,50617,62642,64372,64973,64954,64699,58987,58169,59610,59911,58409,63348,62194,61914,63308,62643,63181,61647,62881,63510,64160,63577,63270,62763,62741,60527,62630,61135,61504,61408,61642,62062,61245,62055,62049,61816,62565,60604,57964,56480,57336,57362,57430,59868,60597,63283,60978,60551,62997,60585,63098,62443,62786,61577,62017,62195,61811,61939,59018,58423,58763,57059,56845,58486,56873,65090,65488,65459,65358,65524,64523,63703,64529,64451,64475,64396,64480,64459,64349,65262,65348,65384,65464,65304,65164,65083,64917,64099,64492,64949,64462,64017,64928,45531,45100,46865,48176,46663,49557,42754,43076,43850,44369,44365,44299,42286,44019,44506,42953,45572,43007,43721,41300,44782,45408,44868,48014,46773,49357,47666,50643,62389,63138,63080,63062,63154,63126,63593,63431,62782,63556,59345,62888,62938,62765,62842,62247,63816,63973,63568,63666,63741,63465,63404,57954,64221,63329,64316,64313,64206,64326,63012,64213,63981,64267,64203,63228,64096,57374,58272,59645,56938,59757,64061,64316,64417,64406,64250,64053,57937,58407,60230,57796,58985,64364,64868,64324,64554,65177,64241,65274,64755,64214,65354,64776,62733,61791,62238,53792,61755,62186,61181,62574,59727,63039,60469,62826,60818,63083,61236,60732,62166,59451,62238,60644,60892,64383,65379,65442,64606,65243,65454,64805,65177,65335,65430,65202,64997,65397,64665,65447,65325,63376,63364,63400,63383,63463,63382,63453,63347,63488,63360,63361,63380,63378,63435,63389,63432,63468,63495,63458,63310,63445,63634,63447,63521,63775,63480,63490,63509,63415,63436,63462,63398,63570
1600.3937007874015,65279,62064,64884,65206,65069,65006,65243,65165,65080,65074,65074,65009,65348,65190,65192,64525,63468,63473,63459,63456,63451,63896,63908,63702,63794,63569,63490,63356,63347,63473,63460,63730,63947,63263,63896,63430,63490,63512,63475,63527,63496,63471,59100,62930,63079,62511,63051,62539,62869,62653,62571,62636,63864,64645,64261,64630,63113,63318,64045,63844,61596,62783,64377,64273,64917,64910,64962,63823,65255,64540,64805,64813,65481,48096,65535,65535,65462,65233,65490,48546,62343,64139,64821,64784,64508,60038,59429,60770,61245,59783,63738,62526,62427,63678,63118,63511,62274,63333,63797,64427,63873,63498,63019,63060,61462,62892,60316,62335,62352,62509,62815,62030,62761,62840,62582,63206,61458,59184,58262,59167,58944,58897,61000,61202,63978,61594,61143,63519,61194,63521,62941,63300,62120,62525,62694,62320,62429,60473,59897,60021,58622,58880,60211,58462,65132,65362,65297,65099,65535,64611,63739,64044,63925,63984,63892,63967,63963,63829,65023,65126,65175,65309,65088,64901,65240,65043,64332,64632,64957,64705,64266,65091,46752,46564,47969,49267,48169,50513,43959,44341,45322,45812,45763,45552,43768,45455,45954,44502,46882,44108,44982,42944,45986,46659,46051,49174,48073,50613,48841,51459,63529,64032,63986,63976,64033,64022,64018,64139,63614,64006,60799,62377,62414,62252,62314,61675,63381,63631,63180,63239,63333,62451,62425,59245,63206,62346,63276,63280,63108,63303,62029,63187,62948,63264,63178,62175,63060,58837,59513,60814,58161,60502,63006,63400,63439,63545,63352,63202,59049,59705,61352,59215,60117,63744,64444,63696,63968,65023,63549,64987,64189,63381,65144,64229,63558,62835,63070,52720,62664,63124,62180,63209,61032,63624,61536,63522,61835,63649,62096,61593,62932,60813,62917,61749,61905,63923,65487,65535,64990,65408,65522,65152,65351,65508,65535,65425,65344,65535,65048,65535,65473,62259,62246,62290,62267,62361,62271,62361,62223,62412,62240,62240,62258,62264,62323,62278,62338,62376,62410,62363,62187,62352,62580,62347,62440,62746,62387,62405,62428,62314,62338,62366,62286,62500
1603.5433070866143,65516,63290,65308,65484,65408,65371,65495,65462,65394,65411,65393,65372,65535,65473,65464,65028,62593,62611,62592,62587,62585,63086,63118,62975,62992,62826,62628,62465,62436,62611,62594,62886,63180,62419,63150,62644,62627,62663,62609,62678,62635,62609,58119,61867,62018,61496,61989,61488,61830,61610,61531,61567,62773,63740,62776,63758,61930,62090,62794,62748,59975,61495,63569,63434,64293,64262,64509,62950,64808,63749,64087,64213,65334,46847,65481,65375,65181,64922,65298,46835,62014,63889,64650,64595,64309,61184,60857,61929,62539,61244,64138,62967,62993,64061,63643,63872,62962,63869,64105,64735,64186,63746,63301,63406,62400,63217,59720,63224,63323,63405,63600,62916,63514,63667,63447,63881,62480,60386,60089,61003,60614,60434,62118,61838,64605,62239,61770,64101,61834,64026,63586,63840,62675,63055,63221,62849,62945,61874,61366,61325,60238,60890,61818,60164,65196,65205,65114,64844,65517,64771,63905,63565,63387,63489,63383,63428,63462,63309,64799,64898,64952,65126,64885,64673,65368,65172,64638,64842,65023,64953,64567,65245,48029,48192,49240,50439,49561,51489,45219,45811,46829,47271,47221,46868,45357,46962,47511,46266,48294,45320,46302,44726,47318,48027,47435,50525,49416,51989,50204,52508,64587,64884,64851,64847,64877,64876,64549,64831,64437,64561,62346,61660,61680,61533,61580,60923,62714,63068,62585,62598,62716,61413,61420,60722,62165,61338,62200,62216,61980,62251,61002,62131,61886,62227,62124,61094,61997,60495,60875,62015,59666,61474,61740,62335,62273,62593,62356,62293,60342,61108,62514,60772,61407,62972,63870,62913,63206,64767,62691,64554,63465,62381,64818,63548,64407,63876,63989,51664,63679,64087,63162,63857,62307,64211,62622,64180,62858,64219,63000,62556,63705,62170,63615,62844,62938,63336,65535,65521,65345,65535,65535,65445,65513,65535,65470,65535,65535,65503,65402,65476,65535,61005,60992,61045,61015,61119,61026,61133,60965,61201,60984,60983,60998,61017,61072,61034,61113,61152,61195,61135,60934,61129,61390,61114,61223,61578,61159,61190,61216,61082,61108,61137,61045,61295
1606.6929133858268,65535,64270,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65488,65535,65535,65382,61772,61804,61781,61771,61776,62233,62308,62255,62173,62127,61817,61637,61581,61802,61782,62015,62392,61613,62370,61898,61818,61870,61797,61884,61827,61801,57270,60965,61112,60622,61090,60547,60943,60713,60642,60665,61470,62560,60845,62623,60593,60625,61201,61407,58122,59978,62640,62479,63479,63435,63996,62076,64162,62758,63158,63475,65072,45651,65271,65031,64704,64532,64963,45493,61651,63614,64445,64376,64086,62388,62337,63059,63722,62693,64542,63504,63604,64458,64195,64272,63677,64438,64437,65056,64522,64019,63608,63774,63302,63590,59311,64083,64223,64241,64345,63816,64247,64440,64294,64528,63545,61541,61862,62714,62261,61970,63198,62429,65110,62832,62362,64681,62429,64560,64287,64335,63186,63542,63706,63336,63423,63170,62768,62622,61821,62726,63249,61867,65295,65053,64957,64652,65488,64998,64210,63117,62859,63007,62882,62883,62973,62806,64631,64702,64757,64954,64733,64519,65476,65320,64990,65108,65166,65207,64912,65398,49395,49918,50676,51698,50858,52520,46560,47472,48382,48735,48732,48267,47027,48512,49155,48181,49784,46675,47705,46587,48781,49512,48987,52045,50798,53439,51697,53751,65323,65454,65436,65437,65447,65450,65085,65352,65128,65108,63797,60596,60591,60460,60492,59846,61655,62119,61609,61577,61725,60513,60554,62267,61272,60456,61287,61319,61028,61364,60099,61223,60967,61326,61216,60161,61085,62199,62290,63203,61325,62602,60303,61179,60998,61625,61329,61364,61748,62528,63640,62350,62759,62042,63130,61968,62265,64357,61667,63945,62585,61234,64338,62734,65122,64775,64824,50628,64619,64919,64085,64494,63498,64773,63679,64777,63840,64768,63903,63562,64442,63444,64309,63876,63934,62542,65389,65296,65535,65494,65362,65535,65535,65247,65075,65364,65385,65131,65535,65104,65332,59672,59657,59724,59684,59795,59705,59825,59632,59910,59653,59647,59654,59690,59742,59713,59816,59854,59907,59834,59611,59836,60122,59809,59929,60330,59855,59904,59933,59779,59804,59832,59737,60016
1609.8425196850394,65316,64976,65528,65339,65416,65458,65345,65362,65470,65406,65466,65461,65204,65359,65378,65535,61061,61109,61083,61064,61083,61317,61463,61504,61311,61433,61116,60931,60844,61101,61077,61102,61559,60823,61525,61162,61117,61189,61095,61201,61131,61102,56655,60356,60496,60007,60487,59838,60342,60091,60032,60062,60003,61152,58599,61249,59129,58946,59321,59832,56075,58239,61670,61490,62496,62455,63438,61271,63326,61588,62042,62607,64651,44501,64881,64533,64047,64042,64477,44455,61256,63312,64197,64123,63829,63551,63701,64079,64686,63984,64921,64086,64221,64842,64721,64686,64357,64960,64774,65334,64860,64307,63930,64144,64111,63984,59009,64807,64943,64922,64961,64616,64875,65058,64990,65065,64497,62577,63435,64133,63727,63383,64168,62905,65434,63295,62844,65168,62907,65042,64920,64717,63600,63925,64086,63725,63807,64274,63994,63805,63239,64211,64409,63408,65414,64924,64849,64548,65442,65248,64613,62697,62342,62536,62385,62336,62492,62316,64533,64554,64608,64815,64644,64448,65535,65460,65321,65369,65353,65425,65246,65516,50840,51642,52221,53004,52063,53605,47982,49265,49964,50171,50259,49738,48728,50048,50829,50139,51293,48162,49180,48436,50335,51074,50628,53659,52185,54872,53215,55095,65535,65535,65535,65535,65535,65535,65470,65535,65535,65487,64928,59050,59017,58895,58909,58311,60053,60623,60088,60018,60203,59876,59948,63700,60665,59818,60694,60743,60414,60796,59449,60597,60325,60689,60588,59512,60459,63744,63624,64272,62942,63740,58719,59968,59674,60679,60304,60412,63130,63823,64607,63779,64011,60976,62227,60881,61171,63763,60506,63153,61568,59976,63675,61805,65535,65373,65391,49606,65290,65446,64864,65054,64513,65244,64607,65256,64694,65235,64711,64495,65064,64521,64931,64752,64788,61453,64906,64742,65403,65136,64861,65256,65262,64476,64191,64748,64719,64251,65229,64251,64682,58296,58279,58362,58309,58423,58344,58474,58259,58573,58281,58269,58267,58321,58371,58352,58485,58522,58589,58500,58257,58511,58817,58473,58596,59041,58515,58586,58619,58445,58466,58492,58406,58701
1612.992125984252,64861,65394,65269,64894,65038,65122,64921,64941,65182,65010,65168,65131,64694,64945,64984,65446,60459,60519,60493,60460,60501,60266,60515,60625,60326,60640,60519,60344,60226,60503,60474,60076,60599,59965,60529,60342,60520,60615,60498,60624,60540,60507,56306,60092,60220,59691,60231,59420,60077,59793,59751,59809,58426,59579,56193,59676,57564,57085,57230,58043,53880,56296,60738,60549,61369,61349,62838,60575,62316,60269,60769,61616,64028,43381,64292,63905,63230,63415,63831,43605,60840,62988,63906,63835,63533,64542,64770,64889,65318,64961,65235,64644,64780,65174,65157,65067,64930,65349,65085,65511,65166,64592,64248,64489,64767,64362,58715,65309,65395,65367,65372,65209,65320,65437,65425,65416,65193,63400,64651,65107,64841,64527,64935,63214,65535,63575,63162,65474,63215,65388,65365,64939,63882,64163,64314,63976,64054,65085,64923,64750,64348,65183,65197,64615,65511,64811,64783,64519,65358,65453,65033,62281,61818,62050,61866,61772,61995,61814,64495,64446,64497,64702,64603,64441,65491,65535,65535,65535,65508,65535,65485,65535,52321,53248,53786,54292,53173,54713,49458,51106,51534,51536,51753,51247,50394,51509,52461,52021,52747,49743,50697,50177,51914,52651,52258,55261,53525,56186,54640,56419,65105,64994,65014,65010,65010,64998,65535,65237,65508,65535,65535,56928,56863,56743,56734,56220,57799,58463,57899,57806,58034,59550,59646,64824,60403,59464,60491,60556,60210,60613,59104,60306,60010,60366,60291,59198,60171,64914,64709,65090,64298,64711,56991,58706,58328,59748,59275,59399,64321,64835,65276,64876,64985,59822,61200,59702,59980,62993,59261,62203,60460,58658,62833,60799,65515,65535,65535,48587,65535,65535,65388,65439,65234,65533,65274,65535,65301,65526,65300,65204,65465,65264,65379,65349,65368,59995,63962,63760,64813,64326,63913,64466,64547,63092,62701,63554,63401,62737,64300,62785,63435,56883,56861,56966,56897,57011,56949,57083,56852,57196,56876,56853,56841,56915,56966,56955,57128,57164,57247,57141,56880,57162,57483,57114,57231,57718,57148,57243,57285,57087,57103,57124,57061,57357
