Wavelength (nm),HDPE,HDPE.01,HDPE.02,LDPE,LDPE.01,LDPE.02,LDPE.03,LDPE.04,PMMA,PMMA.01,PMMA.02,PVC,PVC.01,PVC.02,PA6,PA6.01,PA6.02,PA66,PA66.01,PA66.02,PC,PC.01,PC.02,ABS,ABS.01,ABS.02,PP,PP.01,PP.02,PET,PET.01,PET.02,PS,PS.01,PS.02,HDPE.26,HDPE.1,HDPE.2,HDPE.3,HDPE.4,HDPE.5,HDPE.6,HDPE.7,HDPE.8,HDPE.9,HDPE.10,HDPE.11,HDPE.15,HDPE.16,HDPE.17,HDPE.18,HDPE.19,LDPE.5,LDPE.6,LDPE.7,LDPE.8,LDPE.9,HDPE.20,HDPE.21,HDPE.22,HDPE.23,HDPE.24,LDPE.10,LDPE.11,LDPE.12,LDPE.13,LDPE.14,PMMA.3,PMMA.4,PMMA.5,PMMA.6,PMMA.7,PMMA.8,PMMA.9,PMMA.10,PMMA.11,PMMA.12,PMMA.13,PMMA.14,PMMA.15,PMMA.16,PMMA.17,PMMA.18,PMMA.19,PMMA.20,PMMA.21,PMMA.22,PMMA.23,PMMA.24,PMMA.25,PMMA.26,PMMA.27,PMMA.28,PMMA.29,PMMA.30,PMMA.31,PMMA.32,PMMA.33,PMMA.34,PMMA.35,PMMA.36,PMMA.37,PMMA.38,PMMA.39,PMMA.40,PMMA.41,PMMA.42,PMMA.43,PMMA.44,PMMA.45,PMMA.46,PMMA.47,PMMA.48,PMMA.49,PMMA.50,PMMA.51,PMMA.52,PMMA.53,PMMA.54,PMMA.55,PMMA.56,PMMA.57,PMMA.58,PMMA.59,PMMA.60,PMMA.61,PMMA.62,PMMA.63,PMMA.64,PMMA.65,PMMA.66,PMMA.67,PMMA.68,PMMA.69,PMMA.70,PMMA.71,PMMA.72,PMMA.73,PMMA.74,PMMA.75,PMMA.76,PMMA.77,PMMA.78,PMMA.79,PMMA.80,PMMA.81,PMMA.82,PMMA.83,PMMA.84,PMMA.85,PMMA.86,PMMA.87,PMMA.88,PMMA.89,PMMA.90,PMMA.91,PMMA.92,PMMA.93,PMMA.94,PMMA.95,PMMA.96,PMMA.97,PMMA.98,PMMA.99,PMMA.100,PMMA.101,PMMA.102,PMMA.103,PMMA.104,PMMA.105,PMMA.106,PMMA.107,PMMA.108,PMMA.109,PMMA.110,PMMA.111,PMMA.112,PMMA.113,PMMA.114,PVC.3,PVC.4,PVC.5,PVC.6,PVC.7,PVC.8,PVC.9,PVC.10,PVC.11,PVC.12,PVC.13,PVC.14,PVC.15,PVC.16,PVC.17,PVC.18,PVC.19,PVC.20,PVC.21,PVC.22,PVC.23,PVC.24,PVC.25,PVC.26,PVC.27,PVC.28,PVC.29,PVC.30,PVC.31,PVC.32,PVC.33,PVC.34,PVC.35,PVC.36,PVC.37,PVC.38,PVC.39,PVC.40,PVC.41,PVC.42,PVC.43,PVC.44,PVC.45,PVC.46,PVC.47,PVC.48,PVC.49,PVC.50,PVC.51,PVC.52,PVC.53,PVC.54,PVC.55,PVC.56,PVC.57,PVC.58,PVC.59,PVC.60,PVC.61,PVC.62,PVC.63,PVC.64,PVC.65,PVC.66,PVC.67,PVC.68,PVC.69,PA6.3,PA6.4,PA6.5,PA6.6,PA6.7,PA6.8,PA6.9,PA66.3,PA66.4,PA66.5,PA66.6,PA66.7,PA66.8,PA66.9,PA66.10,PA66.11,PA66.12,PA66.13,PA66.14,PA66.15,PA66.16,PA66.17,PA66.18,PA66.19,PC.3,PC.4,PC.5,PC.6,PC.7,PC.8,PC.9,PC.10,PC.11,PC.12,PC.13,ABS.3,ABS.4,PP.25,PP.3,PP.4,PP.5,PP.6,PP.7,PP.8,PP.9,PP.10,PP.11,PP.12,PP.13,PP.14,PP.15,PP.16,PP.17,PP.18,PP.19,PP.20,PP.21,PP.22,PP.23,PP.24,PET.3,PET.4,PET.5,PET.6,PET.7,PET.8,PET.9,PET.10,PET.11,PET.12,PET.13,PET.14,PET.15,PET.16,PET.17,PS.3,PS.4,PS.5,PS.6,PS.7,PS.8,PS.9,PS.10,PS.11,PS.12,PS.13,PS.14
1581.496062992126,60022,59934,60514,53182,47036,51060,47770,51160,65027,60848,62597,28595,31321,34509,16982,18364,19338,24724,26214,31847,65398,65451,65440,65413,65387,64961,64389,64789,64880,63129,62833,62930,64160,63693,65480,59640,59680,60572,60614,58844,60164,60219,60263,60148,59631,60374,59463,5842,7800,7877,7824,8505,57396,61001,61379,61179,61264,59801,59303,62427,59344,59836,60995,60750,60944,60242,61073,63851,52394,63301,63110,64596,64751,64473,63449,62623,62864,62598,62514,63288,61047,63257,63782,62672,48374,54646,53972,52468,50282,24044,21521,22500,22004,24973,63145,63077,63054,64224,62992,62623,61841,62348,61347,62297,55309,47649,51841,57473,53451,62974,63343,63598,63579,64248,62271,61939,62371,48043,58764,63668,62108,62066,63527,62106,64369,63851,63667,64653,64016,63909,63988,63864,63873,63660,63155,63370,60049,60317,63324,60187,60047,59578,61624,60707,60191,60535,59728,60376,61145,30326,29882,26560,31657,41077,50761,43017,42711,34226,46112,63240,63103,64145,63964,64456,63108,63856,64520,64272,65404,28208,28150,37072,32445,42013,29128,27789,28289,31164,64280,30938,37535,59479,62040,59352,60441,61651,62477,61195,60838,59769,61486,60934,61883,64464,62354,60795,61045,64686,65398,64586,65002,65413,64449,62187,64455,64632,63827,63757,64031,64508,65229,64187,65240,63216,63871,63042,64594,64277,63346,62062,63742,62067,64027,64397,63630,64546,25761,28242,37650,33060,38779,14093,33164,34775,39634,41099,63834,63939,63289,63137,64409,62658,63750,62831,63811,63093,21300,27211,19533,21606,18384,21133,21037,30585,35035,29521,34792,34907,36151,31548,33681,27584,28699,28506,31835,29945,29918,27651,23580,24505,65462,65461,65469,65459,65454,65457,65512,65449,65453,65454,65459,65487,65530,65460,64622,65156,65163,53798,64849,64744,64418,64050,62683,63989,64446,64427,56438,62108,58899,56665,60974,31580,34866,29324,27397,33143,62288,62385,63314,61151,55863,61540,28323,42405,42940,24971,35816,61340,63271,60617,59260,64672,64934,65319,60862,62910,62802,65440,38444,42315,41012,37377,40174
1584.645669291339,60677,60747,61205,55282,50018,53565,50946,53669,65090,60964,62751,33291,35246,37862,19847,20908,21579,28045,30082,35426,65535,65535,65535,65194,65125,64605,65011,65212,65258,64361,64241,64294,63617,63815,65408,60440,60500,61136,61268,59559,60832,61021,60833,60813,60332,61049,60206,9895,12075,12168,12111,12190,57959,61114,61430,61241,61349,59837,59396,62870,59455,59874,61074,60844,61015,61573,61156,63718,52689,63665,63475,64972,65132,64845,63842,62974,63242,62955,62865,64183,61966,63953,64565,63831,52616,55350,57262,55756,54349,28773,26173,27052,26459,29423,63499,63439,63367,64573,63346,63512,62909,63308,62597,63576,57402,52814,55809,59437,56920,63893,64187,64433,64393,64815,63448,63212,63473,49355,61024,64041,62465,62426,63915,62435,65025,64008,64714,65205,65021,64591,64705,64550,64665,64590,64143,64221,61243,61482,64238,60914,60854,60430,62258,61540,60683,61031,60500,61073,61948,34975,33222,30197,35136,44756,55804,48999,48511,40376,51612,63013,62847,64008,63775,64272,62887,63646,64337,64118,65535,33435,33667,42004,36453,46088,33242,32622,32903,35889,65045,35845,42663,60932,63132,61369,62132,62852,63499,61850,61553,60865,62157,61583,62913,65023,63132,62038,61954,64859,65516,64767,65006,65502,64494,62227,64437,64589,63713,63887,64057,64520,65378,64420,65336,63247,63849,63048,64603,64229,63190,62134,63671,61972,63914,64302,63490,64503,31324,33933,42764,36653,42136,19862,39363,39476,44214,44281,63774,63842,63176,62982,64587,62525,63639,62695,63693,62938,23824,29372,22539,24709,21040,24076,23671,34299,37536,33745,37441,38983,39784,34331,38789,30931,32178,31700,35159,34867,34447,31901,27596,28230,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65322,65360,65535,65138,65459,65458,54850,65313,65216,65086,64772,63879,64719,64985,64995,59420,63499,61115,59398,63111,35883,39141,34325,32332,36762,63164,63164,64148,61652,56784,62229,33487,48987,47450,29316,39501,63416,63644,61885,60826,64285,64444,65073,61371,63735,63565,65192,38963,43179,41009,37661,40279
1587.7952755905512,61322,61543,61754,57345,53143,55985,53853,56132,65028,60952,62773,37427,38603,40674,22505,23191,23499,30969,33504,38415,65469,65408,65422,64939,64829,64262,65405,65472,65493,65184,65166,65193,63116,63971,65353,61266,61336,61686,61930,60207,61501,61837,61411,61504,60948,61760,60971,14366,16464,16500,16525,16088,58369,61248,61523,61335,61464,59917,59527,63284,59600,59953,61178,60958,61127,62485,61259,63465,52771,63914,63726,65231,65393,65098,64136,63225,63518,63209,63114,64941,62741,64500,65183,64765,56560,55937,60138,58754,58025,33169,30548,31376,30596,33327,63744,63689,63576,64808,63589,64330,63821,64198,63778,64582,59137,57327,59328,61015,59980,64705,64891,65088,65047,65279,64462,64331,64428,50689,62783,64319,62725,62687,64197,62662,65452,64015,65362,65525,65535,65131,65247,65102,65242,65234,64915,64925,62298,62427,64885,61433,61450,61075,62684,62074,60986,61336,61035,61538,62455,39161,36185,33502,38281,47778,59772,54006,53754,45878,56138,62688,62504,63727,63454,63939,62562,63325,64019,63843,65455,38250,38486,46167,40035,49269,36895,36846,37133,39973,65498,40139,47297,62226,64047,63016,63456,63742,64278,62375,62102,61783,62642,62079,63775,65385,63756,63009,62643,65005,65535,64911,64974,65535,64504,62241,64385,64523,63567,64013,64075,64515,65481,64595,65400,63222,63799,63008,64588,64173,63021,62233,63592,61887,63789,64186,63340,64434,36347,39308,47072,39825,44804,25742,44971,43659,48156,46678,63672,63725,63046,62795,64749,62375,63518,62548,63532,62746,26100,31066,25336,27495,23417,26511,25983,37440,39403,37425,39458,42461,42814,36533,43317,33727,35077,34426,37922,39305,38512,35691,31199,31470,65393,65395,65390,65398,65403,65398,65342,65408,65401,65403,65397,65106,65112,65396,65453,65535,65535,55760,65535,65484,65447,65281,64776,65250,65359,65375,61919,64579,62953,61666,64600,39648,42792,38721,36716,39734,63570,63601,64619,61880,57279,62615,38500,54808,50782,33321,42282,64803,63760,62695,61837,63953,63954,64812,61962,64457,64254,64877,39756,44338,41179,38261,40433
1590.9448818897638,61955,62299,62208,59207,56154,58089,56308,58318,64769,60738,62592,40819,41318,42979,24863,25171,25093,33433,36358,40790,65151,65024,65056,64685,64550,63953,65535,65535,65535,65535,65535,65535,62686,64151,65324,62088,62159,62231,62597,60815,62156,62634,61997,62222,61522,62486,61736,18811,20526,20395,20621,19946,58721,61456,61714,61519,61667,60111,59762,63661,59844,60145,61367,61149,61336,63057,61439,63028,52602,63991,63804,65311,65475,65170,64280,63325,63639,63309,63210,65429,63268,64789,65535,65363,59970,56343,62458,61302,61098,37024,34410,35260,34208,36476,63822,63770,63628,64875,63668,64988,64513,64918,64739,65248,60376,60962,62180,62101,62466,65287,65366,65476,65451,65535,65189,65146,65140,51821,63982,64451,62834,62799,64320,62736,65535,63782,65535,65535,65530,65464,65535,65450,65535,65535,65397,65389,63157,63092,65243,61628,61719,61392,62819,62230,61040,61384,61250,61679,62600,42722,38763,36397,41103,50236,62635,57807,58202,50439,59573,62200,62009,63250,62953,63411,62070,62841,63521,63391,65153,42409,42296,49429,43146,51572,39985,40248,40825,43245,65535,43633,51328,63306,64740,64246,64378,64318,64825,62774,62496,62498,62952,62440,64421,65535,64210,63691,63133,65109,65464,64993,64912,65527,64478,62199,64301,64432,63388,64114,64075,64489,65535,64745,65429,63144,63719,62918,64554,64117,62843,62328,63504,61797,63659,64055,63191,64342,40523,44112,50471,42592,46875,31080,49666,47240,51424,48414,63534,63594,62897,62582,64895,62204,63384,62384,63337,62524,28114,32372,27847,29886,25448,28347,27938,39941,40752,40392,40935,45300,45269,38199,47098,35920,37335,36657,40115,43090,41987,38899,34230,34101,64993,64996,64989,65004,65015,65005,64893,65024,65008,65014,65003,64883,64854,64999,65535,65390,65400,56520,65496,65535,65535,65535,65329,65527,65535,65535,63798,65267,64315,63399,65395,42791,45749,42313,40336,42054,63468,63615,64641,61779,57304,62627,42791,59356,52925,36841,44155,65481,63560,63023,62317,63701,63531,64559,62686,65037,64849,64559,40642,45543,41325,38974,40526
1594.0944881889764,62560,62984,62607,60742,58835,59710,58202,60059,64252,60266,62151,43353,43365,44821,26864,26840,26390,35424,38582,42581,64561,64369,64421,64431,64298,63662,65399,65396,65367,65424,65361,65318,62313,64309,65295,62866,62933,62769,63253,61399,62773,63376,62575,62949,62082,63191,62469,22834,23918,23480,24036,23527,59093,61768,62031,61824,61987,60454,60136,63992,60223,60486,61670,61450,61670,63382,61729,62357,52165,63851,63663,65169,65333,65017,64231,63235,63565,63215,63115,65535,63463,64728,65531,65535,62653,56520,64135,63282,63411,40189,37581,38524,37149,38753,63693,63642,63485,64733,63545,65409,64937,65384,65353,65535,61044,63568,64206,62637,64255,65535,65535,65535,65535,65491,65535,65535,65527,52559,64604,64394,62753,62720,64242,62620,65182,63234,65191,65174,65016,65535,65509,65535,65494,65460,65535,65535,63760,63430,65306,61424,61588,61297,62612,61967,60809,61135,61093,61445,62357,45543,40956,38822,43614,52240,64452,60284,61671,53860,61897,61498,61311,62540,62236,62651,61360,62150,62812,62721,64623,45728,44907,51740,45757,53083,42450,42708,43857,45616,65106,46217,54697,64141,65188,65053,64908,64604,65164,63060,62758,63003,63110,62688,64829,65472,64497,64096,63455,65155,65318,64991,64820,65494,64412,62077,64181,64313,63174,64169,64047,64435,65533,64891,65417,63013,63603,62775,64498,64060,62651,62382,63398,61684,63523,63904,63042,64225,43654,48145,52936,44983,48467,35347,53215,50171,54021,49653,63363,63449,62726,62345,65015,62005,63230,62195,63109,62275,29871,33397,30026,31856,27107,29569,29532,41802,41731,42565,42001,47510,47213,39416,50030,37523,38966,38408,41777,46116,44796,41458,36604,36077,64322,64327,64319,64340,64357,64342,64176,64369,64342,64355,64340,64659,64608,64332,65385,65059,65086,57148,65213,65379,65406,65524,65535,65535,65507,65470,64997,65535,65166,64585,65535,45279,47991,44995,43064,43777,62899,63198,64205,61351,56882,62260,45935,62318,53989,39765,45213,65504,63027,62897,62333,63510,63194,64301,63529,65421,65302,64255,41458,46567,41276,39594,40463
1597.244094488189,63110,63565,62974,61885,61031,60765,59510,61275,63445,59504,61419,45005,44763,46245,28502,28228,27452,36978,40183,43870,63715,63464,63537,64133,64031,63325,65039,65083,65011,64940,64746,64640,61941,64369,65201,63556,63617,63285,63867,61958,63325,64020,63117,63648,62635,63831,63127,26137,26433,25534,26539,26634,59539,62183,62469,62247,62421,60945,60649,64264,60734,60975,62086,61862,62125,63552,62130,61422,51472,63477,63287,64786,64950,64622,63973,62936,63278,62911,62814,65184,63272,64261,65113,65227,64484,56443,65145,64635,64888,42586,39957,41045,39354,40149,63342,63286,63132,64366,63203,65535,65061,65535,65535,65440,61134,65082,65322,62625,65279,65380,65337,65228,65249,65089,65447,65425,65535,52774,64678,64126,62462,62432,63943,62297,64341,62322,64336,64414,64033,65308,65147,65318,65101,65015,65298,65320,64054,63419,65079,60804,61032,60764,62050,61296,60287,60580,60554,60830,61740,47565,42765,40734,45810,53902,65357,61452,64052,56059,63183,60550,60376,61581,61283,61647,60407,61227,61872,61807,63869,48105,46273,53132,47847,53940,44266,44216,46156,47088,64227,47872,57399,64723,65393,65462,65095,64650,65333,63251,62915,63311,63150,62850,65008,65219,64634,64266,63651,65131,65106,64891,64695,65440,64302,61858,64023,64159,62919,64156,63976,64342,65472,65044,65357,62829,63444,62578,64414,63994,62436,62365,63265,61527,63374,63725,62886,64076,45675,51280,54512,47020,49702,38215,55512,52427,55980,50567,63158,63283,62524,62083,65097,61769,63047,61973,62846,61997,31393,34254,31868,33429,28407,30239,30799,43093,42499,43963,42801,49145,48733,40301,52084,38607,40054,39738,42989,48349,46915,43355,38318,37437,63401,63409,63400,63427,63451,63432,63215,63466,63427,63449,63431,64395,64345,63417,65037,64599,64651,57676,64731,65050,65137,65279,65429,65296,65301,65209,65535,65409,65535,65268,65134,47127,49539,46760,44871,45003,61988,62427,63391,60658,56099,61581,47715,63614,54180,42021,45624,64991,62187,62385,61985,63315,62905,63975,64400,65535,65535,63927,42069,47226,40914,39939,40175
1600.3937007874017,63574,64008,63314,62632,62663,61267,60292,61977,62342,58455,60395,45839,45570,47289,29816,29396,28365,38179,41240,44775,62658,62357,62453,63706,63659,62846,64525,64651,64520,64232,63863,63679,61474,64225,64944,64113,64169,63754,64404,62472,63785,64526,63583,64271,63163,64357,63668,28547,28025,26512,28057,29130,60076,62669,62988,62753,62934,61544,61263,64463,61342,61572,62582,62354,62660,63638,62611,60219,50556,62881,62687,64174,64338,63996,63509,62438,62788,62405,62315,64353,62682,63372,64256,64429,65427,56110,65535,65364,65535,44210,41515,42760,40842,40755,62778,62715,62581,63787,62655,65336,64880,65343,65254,65000,60707,65535,65535,62130,65535,64799,64745,64558,64581,64305,64924,64805,65144,52417,64272,63650,61968,61940,63431,61775,63009,61030,63019,63263,62652,64778,64458,64790,64371,64240,64693,64740,63996,63060,64582,59807,60081,59823,61164,60274,59503,59748,59667,59878,60804,48794,44189,42111,47673,55304,65535,61449,65318,57077,63586,59353,59198,60382,60099,60408,59213,60069,60706,60653,62907,49534,46493,53716,49406,54308,45452,44866,47696,47749,62976,48658,59475,65071,65384,65535,65025,64524,65379,63368,62998,63451,63111,62950,64997,64813,64656,64265,63765,65029,64839,64685,64534,65367,64145,61539,63824,63962,62620,64062,63851,64202,65350,65200,65244,62596,63234,62325,64296,63903,62185,62253,63092,61310,63202,63507,62712,63883,46659,53476,55302,48715,50684,39592,56580,54013,57353,51308,62920,63087,62283,61792,65123,61487,62821,61708,62545,61686,32719,35046,33411,34680,29402,30493,31800,43942,43202,44703,43476,50288,49928,40980,53309,39294,40745,40744,43860,49826,48377,44633,39455,38301,62280,62292,62281,62312,62344,62324,62061,62364,62313,62345,62325,64009,63983,62303,64553,64078,64163,58149,64116,64599,64806,64861,65082,64871,64968,64803,65506,64966,65505,65535,64367,48395,50451,47701,45828,45859,60916,61447,62354,59805,55091,60712,48141,63401,53771,43587,45606,64103,61103,61586,61385,63006,62568,63480,65138,65294,65440,63485,42390,47405,40183,39879,39630
1603.5433070866145,63920,64288,63614,63037,63729,61312,60674,62260,60971,57155,59111,45996,45874,47984,30892,30430,29225,39148,41893,45439,61452,61111,61232,63037,63057,62104,63949,64170,63967,63484,62922,62664,60790,63755,64404,64504,64558,64145,64826,62913,64129,64863,63935,64764,63638,64729,64054,30028,28795,26543,28665,30943,60688,63174,63526,63281,63465,62180,61912,64572,61978,62206,63100,62872,63214,63693,63116,58777,49477,62104,61905,63375,63540,63185,62873,61773,62127,61731,61651,63070,61716,62092,62979,63181,65535,55549,65408,65535,65439,45128,42314,43681,41709,40743,62042,61970,61872,63037,61938,64819,64413,64820,64542,64279,59886,65043,64932,61261,65082,63815,63759,63560,63549,63158,64018,63722,64375,51526,63489,62996,61302,61275,62740,61089,61231,59382,61327,61762,60963,63965,63492,63970,63351,63206,63757,63832,63567,62380,63851,58525,58819,58557,60022,59001,58511,58702,58505,58674,59639,49298,45228,42956,49172,56497,65201,60522,65535,57068,63313,57934,57800,58978,58710,58967,57808,58695,59339,59283,61760,50101,45796,53660,50435,54361,46063,44836,48506,47759,61472,48713,61005,65226,65212,65352,64801,64306,65346,63437,63039,63468,63036,63014,64855,64305,64606,64171,63836,64850,64530,64381,64335,65272,63941,61127,63584,63718,62277,63884,63667,64010,65170,65344,65074,62320,62971,62021,64137,63772,61886,62039,62869,61020,62994,63240,62505,63639,46791,54774,55449,50070,51483,39614,56570,54958,58206,51991,62647,62851,61999,61469,65078,61158,62544,61396,62202,61339,33897,35861,34729,35722,30181,30516,32623,44520,43961,44985,44147,51049,50891,41582,53826,39744,41224,41548,44515,50649,49262,45385,40165,38853,61023,61039,61026,61060,61102,61082,60777,61127,61065,61106,61085,63390,63406,61054,64009,63570,63691,58611,63445,64084,64486,64350,64582,64340,64569,64318,65059,64316,65203,65498,63435,49174,50814,47991,46088,46484,59896,60442,61290,58924,54010,59810,47426,62029,53055,44482,45390,63015,59858,60607,60645,62451,62051,62686,65535,64615,64897,62799,42385,47066,39099,39345,38829
1606.6929133858268,64126,64396,63855,63194,64293,61062,60824,62274,59389,55671,57629,45674,45785,48359,31849,31425,30130,40026,42323,46007,60158,59787,59936,62006,62092,60978,63402,63713,63433,62872,62132,61824,59759,62841,63462,64712,64769,64433,65104,63252,64347,65016,64145,65086,64023,64919,64263,30664,28952,25882,28560,32072,61332,63637,64010,63764,63948,62768,62514,64581,62565,62792,63575,63353,63714,63743,63580,57149,48308,61210,61006,62455,62622,62254,62118,60999,61354,60948,60879,61417,60437,60495,61345,61568,64947,54811,64914,65258,64757,45460,42477,43886,42104,40336,61195,61114,61064,62180,61114,64019,63702,64009,63478,63370,58830,63796,63674,60162,64040,62490,62411,62297,62203,61703,62820,62276,63285,50209,62450,62215,60520,60495,61927,60294,59098,57436,59376,59988,59069,62919,62325,62907,62118,62004,62561,62667,62779,61433,62933,57086,57365,57090,58719,57599,57387,57528,57170,57332,58354,49206,45889,43304,50277,57492,64576,58991,64847,56270,62597,56342,56229,57426,57163,57378,56249,57151,57816,57747,60464,49977,44501,53177,50953,54256,46186,44360,48662,47325,59854,48221,62090,65245,64942,65009,64533,64075,65280,63486,63068,63417,62967,63064,64654,63751,64532,64060,63901,64608,64194,64000,64102,65154,63696,60649,63311,63429,61895,63629,63426,63770,64942,65458,64854,62010,62659,61677,63939,63589,61534,61728,62595,60658,62742,62919,62255,63340,46333,55295,55114,51077,52136,38600,55734,55323,58611,52683,62345,62572,61673,61116,64950,60786,62218,61040,61818,60958,34990,36760,35925,36693,30856,30519,33367,45015,44860,45059,44911,51540,51714,42223,53816,40134,41689,42288,45082,50966,49690,45736,40651,39309,59692,59712,59695,59731,59785,59767,59427,59817,59744,59796,59770,62419,62482,59731,63484,63134,63290,59096,62790,63561,64229,63827,64022,63792,64170,63825,64368,63582,64765,65279,62536,49571,50738,47850,45863,47008,59125,59595,60396,58139,53001,59029,45931,59962,52304,44772,45187,61882,58545,59547,59850,61510,61203,61462,65363,63420,63784,61726,42067,46241,37731,38342,37813
1609.8425196850394,64187,64344,64019,63219,64464,60703,60914,62194,57672,54089,56033,45098,45418,48452,32819,32477,31160,40956,42732,46613,58821,58430,58607,60511,60642,59370,62963,63341,62987,62532,61652,61339,58273,61384,62017,64743,64806,64600,65226,63469,64441,64996,64203,65214,64289,64925,64294,30630,28765,24864,28011,32572,61949,63998,64374,64138,64317,63229,62994,64488,63027,63250,63945,63735,64096,63796,63944,55406,47126,60279,60071,61495,61667,61285,61314,60183,60539,60123,60067,59511,58936,58688,59451,59711,63867,53965,64217,64675,63685,45359,42171,43511,42208,39766,60313,60224,60231,61292,60255,63001,62808,62981,62182,62371,57706,62023,61969,58983,62570,60918,60758,60848,60612,60019,61450,60607,61960,48631,61283,61377,59692,59667,61065,59460,56738,55281,57290,58033,57073,61709,61054,61669,60767,60737,61198,61340,61678,60292,61885,55631,55857,55565,57362,56198,56218,56321,55780,55975,57064,48689,46192,43222,50968,58271,63858,57204,63470,54971,61669,54648,54552,55797,55520,55707,54605,55499,56195,56110,59064,49392,42968,52490,51000,54119,45936,43684,48284,46672,58250,47392,62845,65187,64648,64597,64315,63901,65217,63539,63114,63354,62941,63124,64465,63206,64476,63999,63984,64327,63853,63576,63845,65014,63426,60140,63016,63107,61488,63317,63142,63494,64683,65525,64597,61684,62312,61311,63706,63350,61131,61343,62276,60235,62446,62550,61960,62991,45580,55214,54461,51734,52646,36986,54386,55199,58644,53405,62026,62256,61317,60742,64741,60385,61851,60653,61401,60553,36063,37783,37118,37732,31545,30707,34134,45609,45944,45187,45831,51873,52471,43002,53498,40633,42326,43099,45683,50953,49802,45827,41130,39891,58331,58352,58332,58368,58437,58420,58052,58477,58394,58456,58422,60992,61093,58376,63043,62812,62993,59619,62209,63074,64059,63362,63485,63304,63819,63378,63602,62881,64320,64982,61831,49702,50348,47514,45387,47538,58741,59044,59825,57534,52162,58481,44079,57688,51731,44554,45157,60813,57234,58473,59051,60067,59886,59696,64424,61662,62003,60137,41487,45020,36191,36940,36648
1612.992125984252,64121,64166,64097,63223,64371,60419,61092,62178,55905,52502,54414,44492,44888,48317,33929,33664,32375,42067,43313,47368,57452,57050,57257,58486,58628,57224,62678,63090,62673,62513,61553,61297,56260,59325,60010,64629,64701,64648,65199,63564,64433,64832,64126,65154,64426,64770,64173,30144,28498,23831,27304,32549,62483,64218,64574,64359,64529,63505,63297,64304,63311,63522,64169,63977,64315,63849,64165,53629,46007,59389,59179,60575,60754,60358,60530,59397,59755,59329,59285,57493,57318,56798,57417,57755,62535,53083,63478,63931,62435,44990,41579,42733,42197,39239,59469,59375,59444,60449,59435,61847,61801,61823,60790,61379,56666,59966,60044,57861,60856,59202,58874,59291,58854,58199,60035,58869,60508,46976,60110,60555,58892,58865,60229,58661,54292,53018,55188,56004,55072,60419,59776,60338,59398,59498,59776,59957,60344,59040,60770,54290,54426,54121,56057,54912,55083,100,54448,54715,55868,47944,46180,42809,51253,58802,63207,55494,61659,53470,60727,52927,52842,54164,53848,54023,52953,53807,54543,54443,57610,48602,41542,51806,50641,54036,45440,43034,47521,46008,56748,46429,63375,65112,64398,64197,64217,63834,65181,63619,63200,63333,62987,63213,64347,62716,64472,64031,64103,64042,63535,63150,63583,64861,63152,59643,62722,62772,61077,62981,62837,63203,64420,65535,64323,61365,61951,60947,63455,63066,60693,60917,61931,59776,62116,62147,61628,62610,44800,54737,53632,52050,52996,35232,52859,54701,58383,54139,61707,61916,60949,60363,64463,59978,61465,60256,60971,60141,37186,38943,38427,38962,32358,31245,35015,46452,47226,45605,46943,52146,53227,43989,53103,41389,43281,44106,46417,50789,49750,45801,41807,40787,56949,56971,56949,56982,57069,57051,56663,57119,57025,57097,57050,59046,59161,57000,62725,62616,62802,60173,61732,62648,63973,62999,63025,62927,63544,63012,62898,62299,63962,64683,61415,49671,49771,47195,44882,48145,58789,58842,59642,57126,51523,58204,42272,55620,51455,43950,45383,59845,55963,57410,58250,58053,58006,57321,62578,59327,59500,57945,40717,43533,34605,35266,35420
